0.05 0.05 3.72607
0.05 0.08 3.21505
0.05 0.11 2.78062
0.05 0.14 2.42668
0.05 0.17 2.08421
0.05 0.2 1.75738
0.05 0.23 1.50813
0.05 0.26 1.35485
0.05 0.29 1.25226
0.05 0.32 1.14871
0.05 0.35 1.01806
0.05 0.38 0.864577
0.05 0.41 0.732608
0.05 0.44 0.670563
0.05 0.47 0.657523
0.05 0.5 0.616218
0.05 0.53 0.510669
0.05 0.56 0.377309
0.05 0.59 0.264966
0.05 0.62 0.192279
0.05 0.65 0.162118
0.05 0.68 0.176905
0.05 0.71 0.21729
0.05 0.74 0.234207
0.05 0.77 0.195305
0.05 0.8 0.121994
0.05 0.83 0.0583786
0.05 0.86 0.0236281
0.05 0.89 0.00968986
0.05 0.92 0.00462319
0.05 0.95 0.00295386
0.08 0.05 3.32202
0.08 0.08 2.98293
0.08 0.11 2.64285
0.08 0.14 2.34924
0.08 0.17 2.08427
0.08 0.2 1.82305
0.08 0.23 1.58976
0.08 0.26 1.42303
0.08 0.29 1.31243
0.08 0.32 1.20774
0.08 0.35 1.06775
0.08 0.38 0.901447
0.08 0.41 0.776556
0.08 0.44 0.748897
0.08 0.47 0.776411
0.08 0.5 0.758764
0.08 0.53 0.657111
0.08 0.56 0.516374
0.08 0.59 0.388571
0.08 0.62 0.29166
0.08 0.65 0.234185
0.08 0.68 0.22708
0.08 0.71 0.252618
0.08 0.74 0.259226
0.08 0.77 0.214261
0.08 0.8 0.139522
0.08 0.83 0.0771496
0.08 0.86 0.0424374
0.08 0.89 0.0251271
0.08 0.92 0.0155416
0.08 0.95 0.0117394
0.11 0.05 3.02153
0.11 0.08 2.82222
0.11 0.11 2.53688
0.11 0.14 2.26471
0.11 0.17 2.04857
0.11 0.2 1.84279
0.11 0.23 1.63204
0.11 0.26 1.4644
0.11 0.29 1.35792
0.11 0.32 1.26484
0.11 0.35 1.12932
0.11 0.38 0.959311
0.11 0.41 0.834292
0.11 0.44 0.812121
0.11 0.47 0.843966
0.11 0.5 0.830453
0.11 0.53 0.738516
0.11 0.56 0.610092
0.11 0.59 0.485847
0.11 0.62 0.377737
0.11 0.65 0.300467
0.11 0.68 0.272205
0.11 0.71 0.276468
0.11 0.74 0.266057
0.11 0.77 0.217066
0.11 0.8 0.152523
0.11 0.83 0.104951
